시군구,어린이집명,어린이집유형,운영현황,통학차량운영여부
강북구,구립해아래어린이집,국공립,정상,미운영
강북구,동양어린이집,민간,정상,운영
강북구,리틀영재어린이집,가정,정상,미운영
강북구,영성천사어린이집,민간,정상,미운영
강북구,강북솔로몬어린이집,민간,정상,운영
강북구,예찬어린이집,민간,정상,운영
강북구,성문서머힐어린이집,민간,정상,운영
강북구,해원어린이집,민간,재개,운영
강북구,초롱어린이집,민간,정상,운영
강북구,기쁨서머힐어린이집,민간,정상,미운영
강북구,강북몬테소리어린이집,민간,정상,운영
강북구,구립도담어린이집,국공립,재개,운영
강북구,아이꿈터어린이집,민간,정상,운영
강북구,짐랜드어린이집,민간,정상,운영
강북구,주영광어린이집,국공립,정상,미운영
강북구,아랑어린이집,가정,정상,미운영
강북구,참빛어린이집,국공립,정상,미운영
강북구,초록아이어린이집,민간,정상,운영
강북구,예나어린이집,가정,정상,미운영
강북구,예인어린이집,민간,정상,미운영
강북구,예진어린이집,가정,정상,미운영
강북구,튼튼어린이집,가정,정상,미운영
강북구,조은어린이집,민간,정상,운영
강북구,예주어린이집,가정,정상,운영
강북구,구립즐거운어린이집,국공립,정상,미운영
강북구,구립늘사랑어린이집,국공립,정상,운영
강북구,한둘어린이집,민간,정상,운영
강북구,키즈월드어린이집,가정,정상,미운영
강북구,비테에어린이집,민간,정상,운영
강북구,한빛영재어린이집,가정,정상,미운영
강북구,보현어린이집,가정,정상,미운영
강북구,SK어린이집,가정,정상,미운영
강북구,연두어린이집,가정,정상,운영
강북구,자연어린이집,민간,정상,운영
강북구,구립경남어린이집,국공립,정상,미운영
강북구,구립꿈동산 어린이집,국공립,정상,운영
강북구,동화나라어린이집,민간,정상,운영
강북구,새롬어린이집,민간,정상,운영
강북구,새서울어린이집,민간,정상,운영
강북구,구립슬비어린이집,국공립,정상,운영
강북구,솔밭어린이집,민간,정상,운영
강북구,물댄동산어린이집,가정,정상,운영
강북구,구립오렌지어린이집,국공립,정상,미운영
강북구,브레인어린이집,민간,정상,운영
강북구,까리타스어린이집,법인·단체등,정상,운영
강북구,구립초록나라어린이집,국공립,정상,미운영
강북구,열매어린이집,가정,정상,미운영
강북구,반짝반짝어린이집,가정,정상,미운영
강북구,구립햇님어린이집,국공립,정상,운영
강북구,이솝어린이집,가정,정상,미운영
강북구,The숲어린이집,민간,정상,미운영
강북구,아이스타어린이집,민간,정상,운영
강북구,미래꿈어린이집,가정,정상,미운영
강북구,꿈나무키즈어린이집,민간,재개,운영
강북구,예성어린이집,민간,정상,미운영
강북구,솔로몬어린이집,민간,정상,운영
강북구,솔로몬소망어린이집,민간,정상,운영
강북구,예솔어린이집,민간,정상,운영
강북구,구립리틀버드어린이집,국공립,정상,미운영
강북구,예지원어린이집,민간,정상,운영
강북구,바탕색어린이집,민간,정상,운영
강북구,샘물어린이집,가정,정상,운영
강북구,미아아이땅어린이집,가정,정상,미운영
강북구,행복한어린이집,민간,정상,운영
강북구,사랑나무어린이집,가정,재개,미운영
강북구,예닮어린이집,민간,정상,운영
강북구,벽산어린이집,가정,휴지,미운영
강북구,구립다온어린이집,국공립,정상,미운영
강북구,구립짐토피아어린이집,국공립,정상,미운영
강북구,어린왕자와어린이집,가정,정상,미운영
강북구,무지개 어린이집,가정,정상,미운영
강북구,사무엘어린이집,가정,재개,운영
강북구,참사랑어린이집,가정,정상,미운영
강북구,구립예림어린이집,국공립,정상,운영
강북구,예닮뜰 어린이집,가정,정상,미운영
강북구,예원어린이집,민간,정상,운영
강북구,주영광방과후교실,민간,정상,미운영
강북구,구립송암어린이집,국공립,정상,미운영
강북구,구립아이원어린이집,국공립,정상,미운영
강북구,키즈래미안어린이집,민간,정상,미운영
강북구,트리베라어린이집,민간,정상,미운영
강북구,킨더센트레빌어린이집,민간,정상,미운영
강북구,EQ어린이집,가정,정상,미운영
강북구,자연샘어린이집,가정,정상,미운영
강북구,엄마사랑어린이집,가정,정상,미운영
강북구,두산키즈어린이집,가정,정상,미운영
강북구,구립이루미어린이집,국공립,정상,미운영
강북구,삼양제일어린이집,민간,정상,미운영
강북구,구립수유새싹어린이집,국공립,정상,미운영
강북구,구립오동어린이집,국공립,정상,미운영
강북구,구립우이한솔어린이집,국공립,정상,미운영
강북구,구립해솔어린이집,국공립,정상,
강북구,신한신이한이강북어린이집,직장,정상,
강북구,구립큰마을어린이집,국공립,정상,미운영
강북구,구립꿈의숲캐슬어린이집,국공립,정상,미운영
강서구,아람어린이집,민간,정상,운영
강서구,하얀돌어린이집,국공립,정상,미운영
강서구,국공립 가양 7 어린이집,국공립,정상,미운영
강서구,등촌7방과후교실,국공립,정상,미운영
강서구,키즈킹덤어린이집,민간,정상,운영
강서구,한나어린이집,민간,정상,운영
강서구,성모어린이집,국공립,정상,미운영
강서구,구립 아이솔 어린이집,국공립,정상,미운영
강서구,구립 가양 어린이집,국공립,정상,미운영
강서구,은도어린이집,국공립,정상,미운영
강서구,즐거운어린이집,국공립,정상,미운영
강서구,연세어린이집,국공립,정상,미운영
강서구,배광 어린이집,민간,정상,운영
강서구,화곡어린이집,법인·단체등,정상,미운영
강서구,꿈초록방과후교실,국공립,정상,미운영
강서구,다솜방과후교실어린이집,국공립,정상,미운영
강서구,새영어린이집,민간,정상,운영
강서구,해와달어린이집,민간,정상,운영
강서구,정도어린이집,민간,정상,운영
강서구,리틀빌리지어린이집,민간,정상,운영
강서구,아름다운어린이집,민간,휴지,
강서구,아침해 어린이집,민간,정상,미운영
강서구,해맑은방과후교실어린이집,국공립,정상,미운영
강서구,화동교회방과후어린이집,법인·단체등,정상,미운영
강서구,가양4종합사회복지관방과후교실어린이집,국공립,정상,미운영
강서구,숲사랑어린이집,민간,정상,미운영
강서구,다빈치어린이집,가정,정상,미운영
강서구,파랑새 어린이집,민간,정상,운영
강서구,구립 하늘숲어린이집,국공립,정상,미운영
강서구,해돋는어린이집,민간,정상,운영
강서구,하얀마음어린이집,민간,정상,운영
강서구,유림어린이집,민간,정상,운영
강서구,영재어린이집,민간,정상,미운영
강서구,세화어린이집,민간,정상,운영
강서구,선화어린이집,민간,정상,운영
강서구,꼬마숲어린이집,민간,정상,미운영
강서구,초록영재어린이집,민간,정상,운영
강서구,그림터어린이집,민간,정상,운영
강서구,해뜰어린이집,민간,정상,운영
강서구,하나어린이집,민간,정상,운영
강서구,상아어린이집,민간,정상,운영
강서구,새싹어린이집,국공립,정상,미운영
강서구,푸른어린이집,국공립,정상,미운영
강서구,동성어린이집,민간,정상,운영
강서구,예쁜어린이집,민간,휴지,운영
강서구,가람 어린이집,민간,정상,운영
강서구,제일어린이집,민간,정상,운영
강서구,예심어린이집,민간,정상,미운영
강서구,롯데어린이집,민간,정상,운영
강서구,늘푸른어린이집,민간,정상,미운영
강서구,꿈을여는어린이집,민간,정상,운영
강서구,화곡동어린이집,민간,재개,운영
강서구,늘품어린이집,민간,정상,운영
강서구,강서어린이집,민간,정상,운영
강서구,명성 어린이집,민간,정상,운영
강서구,아이숲 어린이집,민간,정상,미운영
강서구,행복한 아이들 어린이집,민간,정상,미운영
강서구,하나영재어린이집,민간,정상,운영
강서구,해바라기어린이집,국공립,정상,미운영
강서구,공간어린이집,민간,정상,미운영
강서구,강변어린이집,민간,정상,운영
강서구,예원비전스쿨어린이집,민간,재개,운영
강서구,캥거루어린이집,민간,정상,미운영
강서구,세누리어린이집,가정,휴지,운영
강서구,어린왕자어린이집,민간,정상,운영
강서구,화곡꿈나무동산어린이집,민간,정상,운영
강서구,좋은친구어린이집,민간,정상,운영
강서구,새소망어린이집,민간,정상,미운영
강서구,레인보우어린이집,민간,정상,미운영
강서구,신영광어린이집,민간,정상,운영
강서구,예손어린이집,민간,정상,운영
강서구,초록어린이집,국공립,정상,미운영
강서구,등마루어린이집,국공립,정상,미운영
강서구,해다미어린이집,국공립,정상,미운영
강서구,한울어린이집,국공립,정상,미운영
강서구,예쁨어린이집,민간,정상,운영
강서구,리틀 초콜릿어린이집,가정,정상,미운영
강서구,로뎀어린이집,민간,정상,미운영
강서구,아이사랑어린이집,민간,정상,운영
강서구,우람키즈어린이집,가정,정상,미운영
강서구,고은쁘띠에꼴어린이집,민간,정상,운영
강서구,봄누리어린이집,민간,휴지,미운영
강서구,새자연어린이집,민간,정상,운영
강서구,다정한어린이집,민간,정상,운영
강서구,방화엔젤어린이집,민간,정상,운영
